clouds,wind_speed,hour_of_day,fire,rain,dt,day_of_week,humidity,viirs_point,temperature
0,3.17,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",309.69
0,4.32,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",309.93
2,4.7,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",309.71
4,5.0,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",309.18
4,5.33,13,0,0,01/04/1970 13:14,6,11,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",307.88
4,5.11,13,0,0,01/04/1970 13:14,6,13,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",305.75
6,5.67,13,0,0,01/04/1970 13:14,6,14,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",304.56
10,8.03,13,0,0,01/04/1970 13:14,6,17,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",303.16
0,8.23,13,0,0,01/04/1970 13:14,6,20,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",301.99
0,7.12,13,0,0,01/04/1970 13:14,6,20,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",301.41
0,7.84,13,0,0,01/04/1970 13:14,6,21,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",300.67
0,8.95,13,0,0,01/04/1970 13:14,6,25,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",298.56
0,9.05,13,0,0,01/04/1970 13:14,6,26,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",298.06
0,9.56,13,0,0,01/04/1970 13:14,6,27,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",297.56
0,9.89,13,0,0,01/04/1970 13:14,6,25,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",297.66
0,9.09,13,0,0,01/04/1970 13:14,6,25,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",297.54
0,8.43,13,0,0,01/04/1970 13:14,6,23,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",297.99
0,9.49,13,0,0,01/04/1970 13:14,6,18,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",300.07
0,9.86,13,0,0,01/04/1970 13:14,6,13,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",302.21
0,9.96,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",303.75
0,10.05,13,0,0,01/04/1970 13:14,6,10,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",304.8
0,10.15,13,0,0,01/04/1970 13:14,6,9,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",305.58
0,10.58,13,0,0,01/04/1970 13:14,6,9,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",305.86
0,10.51,13,0,0,01/04/1970 13:14,6,9,"viirs_point_306857_2023-05-02 00:00:00_31.73045,47.43827",305.83
